iso,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000_2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018
TLS,75,1500905,431836,338525,1460,610,1428,615,1748,1184,2598,1346,700,2272,564,1125,1584,247,1001,435,718,948,690
TTO,10,518508,402448,393040,1090,1844,731,733,741,1238,1770,1117,1279,1385,3425,378,718,768,1600,673,1370,747,957
TTO,15,518508,399311,391157,1072,1843,731,731,741,1237,1766,1116,1277,1383,3421,376,718,766,1595,673,1366,744,955
TTO,20,518508,397087,389992,1057,1840,729,730,740,1237,1765,1114,1275,1383,3417,375,716,766,1587,672,1362,743,951
TTO,25,518508,395209,387693,1039,1838,728,728,738,1235,1760,1110,1274,1382,3416,374,716,764,1578,669,1361,742,951
TTO,30,518508,392771,384257,1020,1837,727,727,736,1232,1760,1109,1272,1381,3414,374,716,761,1574,668,1356,740,949
TTO,50,518508,384001,367199,916,1809,715,716,728,1205,1729,1089,1254,1360,3387,372,707,751,1527,662,1338,734,936
TTO,75,518508,367158,343748,681,1686,652,668,679,1112,1559,1031,1180,1283,3256,363,680,728,1405,643,1288,716,906
TUN,10,15528414,287917,217748,2372,232,255,1603,331,654,369,896,760,1029,423,2282,1496,1458,2827,2187,1741,9575,1057
TUN,15,15528414,258519,202569,2160,228,247,1581,327,649,359,887,741,1014,416,2257,1467,1396,2657,2060,1602,9160,989
TUN,20,15528414,250490,199751,2103,226,243,1562,322,642,354,879,728,996,407,2236,1457,1376,2580,2011,1554,9022,961
TUN,25,15528414,236432,177310,1986,225,241,1555,320,635,347,875,720,988,400,2219,1442,1340,2472,1934,1491,8760,921
TUN,30,15528414,224929,170045,1909,224,240,1550,318,630,346,874,719,982,400,2216,1422,1301,2389,1889,1459,8564,908
TUN,50,15528414,179308,107806,1269,204,207,1264,281,545,302,774,608,858,346,1984,1317,1152,1910,1559,1150,7378,740
TUN,75,15528414,107785,51713,882,163,147,705,215,413,216,606,463,662,258,1516,1021,777,1010,870,594,4449,403
TUR,10,78253795,12942265,10897573,57019,24639,27391,18908,31141,21822,28048,27834,32091,30412,18559,25857,31153,27644,27472,33885,32925,43307,44796
TUR,15,78253795,11999463,10051498,53747,23549,26375,18216,29910,20938,26727,26385,30264,29116,17677,24811,30170,26825,26593,32949,31704,41655,43238
TUR,20,78253795,11587854,9867008,52504,23214,26088,17976,29423,20630,26264,25802,29367,28510,17272,24301,29648,26040,25758,31942,30510,40168,41840
TUR,25,78253795,10696579,9236707,51487,23075,25938,17877,29210,20499,26038,25551,29111,28294,17131,24106,29016,24060,23689,29669,27862,36814,38392
TUR,30,78253795,10087663,8981705,50462,22921,25797,17766,29034,20425,25914,25395,28930,28133,17027,23938,28551,22576,22046,27782,25681,33986,35741
TUR,50,78253795,8236494,6627825,44419,19438,22024,15014,24264,17642,21958,20495,23248,23673,14170,19707,23621,17912,17251,22362,19747,26114,27854
TUR,75,78253795,5926323,3853449,37716,14946,16893,11457,17094,12980,15973,13393,14569,15723,9460,13600,16750,11509,11046,14928,12420,16369,17972
TUV,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWN,10,3650311,2436270,2386742,2714,1187,1023,1141,1886,1542,2111,1752,2334,8198,2480,1473,1478,996,1105,976,3473,2727,2003
TWN,15,3650311,2402956,2336900,2619,1181,1017,1137,1878,1535,2097,1744,2327,8191,2474,1467,1471,985,1089,969,3427,2687,1973
TWN,20,3650311,2387174,2327846,2540,1177,1012,1135,1872,1531,2093,1739,2324,8183,2472,1466,1468,977,1079,962,3398,2657,1952
TWN,25,3650311,2371114,2302655,2483,1166,1008,1129,1867,1528,2085,1736,2320,8180,2467,1464,1465,967,1073,958,3373,2630,1935
TWN,30,3650311,2346090,2279984,2426,1162,1006,1124,1865,1525,2083,1730,2313,8176,2463,1463,1461,953,1055,945,3327,2584,1905
TWN,50,3650311,2253697,2135902,2052,1098,961,1085,1797,1471,1993,1672,2238,8110,2418,1426,1424,901,992,899,3121,2368,1751
TWN,75,3650311,2013881,1823082,1354,871,807,901,1578,1282,1658,1401,1926,7770,2173,1269,1267,749,792,737,2491,1808,1350
TZA,10,94202215,65332082,64694199,282783,105721,112615,139346,92405,145041,151474,186419,238397,264100,196398,190108,246830,280078,292872,159354,224635,323512,261985
TZA,15,94202215,54914669,53183780,249811,102557,107258,130440,88218,135471,137367,176195,226775,240872,185640,184340,234078,267754,281176,154270,218242,306359,251416
TZA,20,94202215,36500507,34510407,189292,91954,94747,103454,76421,109583,105594,144260,191154,179551,158496,160320,186699,222230,238080,132811,186363,243098,209144
TZA,25,94202215,34100854,32978132,180342,90103,92894,99447,74551,106148,101381,140160,185808,172577,154174,156553,180598,214061,230207,128895,179593,232756,201703
TZA,30,94202215,26440319,24737374,149198,82331,85171,84174,66976,91730,85413,121856,164450,143519,138669,137973,154605,181687,198474,112102,153022,195116,171929
TZA,50,94202215,9713601,8668776,85510,55027,55866,45524,41828,48392,45024,55826,89790,63342,82125,61009,79360,87313,93173,48025,69150,91129,76750
TZA,75,94202215,1233601,1115700,14968,17676,9703,8220,6443,8006,6661,8074,11151,8413,15160,10529,11803,12527,13057,6371,9246,13104,10116
UGA,10,24210536,18409598,17898034,67529,31529,12341,13744,20222,31756,31168,39319,40359,26205,35851,69231,32909,60423,70255,60365,75372,136502,101442
UGA,15,24210536,16012654,15725782,64235,31472,12265,13680,20095,31639,31063,39209,40238,26108,35814,69118,32518,58644,67900,59926,74867,135232,100498
UGA,20,24210536,10725416,10094693,54597,30851,11650,12949,19226,30615,30081,38107,38902,24944,35199,67713,30886,52731,60847,57229,71644,126858,94062
UGA,25,24210536,10009042,9439390,52752,30644,11495,12757,19005,30344,29792,37844,38519,24615,35027,67257,30549,51820,59736,56713,70967,125274,92879
UGA,30,24210536,7794210,6954366,46468,29779,10880,12035,18139,29284,28614,36736,37039,23387,34280,65276,29241,47868,55063,54175,67682,117253,86461
UGA,50,24210536,3285533,3080280,28507,25539,7920,9562,14321,24387,23425,31301,30675,18567,30316,54350,23384,32120,36219,37346,45928,69801,51295
UGA,75,24210536,852487,937889,11890,16749,3647,6135,8185,14299,13065,19069,18099,10693,20158,30437,13423,8849,9292,7987,10492,12095,9733
UKR,10,60312220,13200803,13375475,82858,29273,27687,39451,50225,37049,42760,65041,55183,48950,52825,61013,56372,38447,47982,49901,110051,87995,76192
UKR,15,60312220,12511618,12334752,72888,29049,27373,39235,49845,36832,42392,64664,53421,48672,52697,60735,56146,38288,47802,49676,109243,87479,75785
UKR,20,60312220,12102862,12185551,69484,28982,27265,39140,49729,36738,42311,64556,53275,48560,52646,60635,56015,38202,47695,49534,108759,87164,75539
UKR,25,60312220,11682814,11812046,64902,28933,27214,39084,49663,36689,42276,64477,53218,48502,52607,60580,55872,38046,47539,49351,108124,86757,75177
UKR,30,60312220,11168729,11400008,61810,28897,27147,39034,49605,36645,42241,64420,53154,48445,52582,60524,55674,37803,47306,49050,107057,86101,74620
UKR,50,60312220,9721984,9382813,42445,27510,25163,36896,47109,34886,40350,62358,50384,46123,51281,58818,53953,35756,45010,46359,98758,80581,69781
UKR,75,60312220,6877405,5614356,24143,23079,19636,28442,36832,27597,32623,54014,42009,37898,43936,50162,45934,23828,31621,32355,63220,52186,43787
UMI,10,566,165,90,2,3,7,0,0,85,0,0,0,0,0,0,11,0,0,0,0,0,0
UMI,15,566,158,89,2,3,7,0,0,85,0,0,0,0,0,0,10,0,0,0,0,0,0
UMI,20,566,154,83,2,3,7,0,0,85,0,0,0,0,0,0,10,0,0,0,0,0,0
UMI,25,566,151,81,2,2,7,0,0,85,0,0,0,0,0,0,10,0,0,0,0,0,0
UMI,30,566,146,74,2,2,7,0,0,84,0,0,0,0,0,0,10,0,0,0,0,0,0
UMI,50,566,122,43,2,1,6,0,0,83,0,0,0,0,0,0,8,0,0,0,0,0,0
UMI,75,566,100,16,2,1,6,0,0,77,0,0,0,0,0,0,6,0,0,0,0,0,0
URY,10,17790210,1880515,2544505,115900,7716,6948,10698,15291,16061,21218,21726,23815,19456,17909,28269,32051,20093,26842,18462,25361,23741,21407
URY,15,17790210,1837596,2485230,111249,7697,6933,10686,15260,16039,21190,21681,23778,19419,17904,28227,31951,19864,26541,18226,24927,23245,20909
URY,20,17790210,1781458,2364610,107602,7680,6922,10673,15228,16009,21156,21639,23730,19391,17892,28156,31721,19636,26214,17960,24391,22651,20356
URY,25,17790210,1749231,2257935,105050,7673,6911,10661,15216,15994,21132,21623,23714,19378,17884,28117,31589,19481,25976,17777,24079,22319,20035
URY,30,17790210,1701754,2124685,101462,7658,6897,10640,15171,15962,21086,21571,23656,19328,17869,28061,31443,19313,25705,17582,23740,21894,19577
URY,50,17790210,1391656,1608692,82210,7358,6630,10243,14437,15306,20190,20672,22723,18601,17602,27045,30303,17745,23425,15956,20697,18868,16289
URY,75,17790210,854406,1109550,67276,6549,6002,9106,12576,13147,16324,17103,18417,15400,15530,20756,23473,12083,15172,10590,11941,11430,8813
USA,10,948475616,315372830,302533961,8239167,1975312,2103564,1686072,2825729,2759311,2662416,2487436,2244019,1636401,2192148,1685585,2007772,1835231,1838795,2423839,2409308,2468354,2233210
USA,15,948475616,303416335,292164754,8049551,1970451,2090467,1678659,2806769,2743805,2648238,2477142,2238734,1631705,2188136,1681500,1999231,1810350,1814570,2383007,2372195,2428917,2201419
USA,20,948475616,294256260,283582832,7821231,1963858,2076984,1670963,2789058,2728563,2636733,2465843,2232116,1624901,2181781,1676634,1988063,1785408,1785568,2348714,2330600,2382230,2157670
USA,25,948475616,287413567,280191938,7656038,1955405,2060467,1663980,2775327,2717744,2627841,2455458,2226099,1619745,2176856,1671753,1977366,1761725,1761677,2324342,2299127,2347576,2123966
USA,30,948475616,279745903,272326407,7429400,1945319,2040481,1651053,2748646,2693898,2608296,2437561,2216056,1610643,2169759,1665588,1966010,1738235,1738485,2291507,2266488,2314252,2094790
USA,50,948475616,244901893,227879594,6570824,1858836,1872652,1545813,2460813,2437022,2419104,2309458,2138404,1523598,2010116,1613172,1890059,1573119,1609257,1959502,2061099,2101773,1913412
USA,75,948475616,198575077,180221629,5448167,1668004,1623400,1342502,1998975,1936126,2002340,2036987,1962820,1384466,1770305,1503540,1753852,1343439,1428065,1470485,1748255,1841999,1660867
UZB,10,44810605,256478,124807,87,309,276,54,55,20,60,42,44,108,34,33,57,36,90,0,0,2,0
UZB,15,44810605,176131,99102,83,299,269,52,50,17,56,40,40,100,33,31,55,29,86,0,0,2,0
UZB,20,44810605,156184,95344,83,295,263,50,43,15,54,38,36,97,31,29,53,27,85,0,0,2,0
UZB,25,44810605,123005,79459,82,291,260,49,42,15,52,38,36,96,29,29,51,24,84,0,0,1,0
UZB,30,44810605,106367,74400,81,290,259,47,42,15,52,38,36,96,27,29,50,23,83,0,0,1,0
UZB,50,44810605,51482,37634,71,227,191,36,32,13,35,28,31,73,17,25,36,13,62,0,0,1,0
UZB,75,44810605,20528,19445,64,120,106,24,14,6,9,16,15,39,9,13,18,7,36,0,0,0,0
VAT,10,58,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,15,58,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,20,58,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,25,58,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,30,58,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,50,58,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAT,75,58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,10,40492,31139,30623,12,6,8,9,21,17,11,23,41,30,65,31,24,15,10,1,17,32,17
VCT,15,40492,30293,30523,12,6,8,9,20,17,11,23,41,30,65,31,24,15,10,1,17,31,17
VCT,20,40492,29884,30306,12,6,8,9,20,17,11,23,41,30,65,31,24,13,10,1,17,31,17
VCT,25,40492,29590,30192,12,6,8,9,20,17,11,23,41,30,65,31,24,13,10,1,17,31,17
VCT,30,40492,29328,29886,11,6,8,9,20,17,11,23,41,30,65,31,24,13,10,1,17,31,17
VCT,50,40492,28002,27474,8,6,7,9,20,16,11,23,41,28,64,30,23,13,9,1,16,29,16
VCT,75,40492,23469,24561,6,6,6,8,19,16,10,21,37,26,59,28,22,11,8,1,14,28,16
VEN,10,91370670,58923323,59845958,73285,127061,92980,89015,93324,97225,87833,117126,123678,146019,102567,75884,108760,67872,106557,64162,212819,173261,115664
VEN,15,91370670,58286263,59215527,71772,126388,92410,88619,92785,96695,87313,116517,123005,145258,102298,75598,108169,67081,105166,63467,211258,171141,114643
VEN,20,91370670,57612943,58763067,70166,125601,91761,88189,92213,96143,86725,115836,122226,144376,101991,75242,107489,66217,103716,62776,209834,169583,113807
VEN,25,91370670,57182866,58187884,68775,124899,91264,87853,91777,95715,86255,115289,121607,143635,101777,74973,106967,65645,102780,62321,209072,168748,113280
VEN,30,91370670,56596602,57337827,67059,124085,90520,87347,91130,95131,85634,114555,120787,142635,101416,74565,106150,64628,101127,61517,207596,167329,112307
VEN,50,91370670,53804483,52431261,57177,114741,83095,81308,84028,87838,77879,106249,110371,130164,96232,69898,98494,59165,92206,56975,199798,159091,106963
VEN,75,91370670,49418071,47288804,42794,92719,62948,67100,64823,68564,59751,84891,82154,97071,81898,56810,79404,49059,75065,47927,182385,137934,93958
VGB,10,17537,8489,7754,2,4,3,2,3,4,3,6,7,5,4,15,1,2,0,0,3,231,6
VGB,15,17537,8167,7692,2,4,3,2,3,4,3,6,7,5,4,15,1,2,0,0,3,229,6
VGB,20,17537,7967,7527,2,4,3,2,3,4,3,6,7,5,4,15,1,2,0,0,3,229,6
VGB,25,17537,7743,7393,2,4,3,2,3,4,3,6,7,5,4,15,1,2,0,0,3,229,6
VGB,30,17537,7467,7186,2,4,3,2,3,4,3,6,7,5,4,15,1,2,0,0,3,229,6
VGB,50,17537,6860,6451,1,4,3,2,3,3,2,6,7,5,4,14,1,2,0,0,3,228,5
VGB,75,17537,5854,5254,1,3,3,2,2,3,2,5,7,5,4,13,1,2,0,0,3,208,4
VIR,10,37207,20573,19579,60,125,19,42,33,18,74,26,40,87,20,48,25,28,21,0,7,1136,44
VIR,15,37207,20062,19523,58,125,19,42,33,18,74,26,40,87,20,48,25,27,21,0,7,1135,44
VIR,20,37207,19796,19326,56,125,19,42,33,18,74,26,40,87,20,48,25,27,21,0,7,1135,43
VIR,25,37207,19522,19176,55,125,19,41,33,18,74,26,40,87,20,48,25,27,21,0,7,1135,43
VIR,30,37207,19161,18807,53,125,19,41,33,18,73,26,40,86,20,48,25,27,21,0,7,1133,43
VIR,50,37207,17994,17083,41,121,19,40,32,18,70,24,39,83,19,48,25,26,19,0,7,1128,43
VIR,75,37207,15932,14271,24,111,18,35,31,17,64,23,33,73,16,44,24,25,18,0,7,1105,37
VNM,10,33079948,18213586,18220383,285448,48974,51829,44293,76086,104933,80678,81933,111439,140324,178170,134673,188940,144619,238660,238094,384688,316361,249743
VNM,15,33079948,17602205,17464428,275245,48585,51222,43930,75485,104079,80128,81516,110452,139539,176962,133532,186677,141111,232364,232078,375039,307312,242103
VNM,20,33079948,17303515,17223851,264402,48185,50689,43634,74931,103527,79699,81108,109823,139058,176226,132772,184966,138089,227413,227601,368542,301054,237060
VNM,25,33079948,17048719,16861949,257984,47872,50242,43365,74485,103032,79348,80791,109194,138574,175500,132059,183576,136041,223931,224493,363808,296570,233252
VNM,30,33079948,16612785,16433061,251099,47578,49729,43100,74109,102493,78977,80456,108581,138110,174731,131150,181746,132770,217924,218531,354505,287827,225816
VNM,50,33079948,14814784,14280506,206605,44499,45109,40087,69433,96386,74561,76748,102227,133067,166635,125103,170743,115864,189004,190959,312382,249808,194338
VNM,75,33079948,10719447,9648786,111879,34077,30998,28844,53325,72926,56492,59249,79459,109015,133861,103410,140258,69279,111836,114243,194185,149900,112963
VUT,10,1241128,1190262,1161408,748,126,107,529,380,260,224,108,194,1103,308,611,200,1123,648,3488,1340,435,1034
VUT,15,1241128,1189331,1160333,737,126,107,529,380,259,223,108,194,1103,308,611,200,1123,648,3488,1340,435,1034
VUT,20,1241128,1187291,1157894,665,125,107,529,379,259,223,108,194,1102,307,608,198,1114,643,3483,1338,435,1034
VUT,25,1241128,1186489,1155145,643,125,107,528,379,259,223,108,194,1101,307,607,198,1114,643,3482,1338,434,1034
VUT,30,1241128,1185155,1151897,620,125,107,528,379,259,223,108,194,1101,307,606,197,1112,641,3479,1338,434,1034
VUT,50,1241128,1165271,1104793,461,122,107,522,374,253,221,105,194,1096,304,596,185,1010,591,3382,1264,422,1027
VUT,75,1241128,1101835,1034744,312,114,99,496,347,224,202,102,180,1073,280,569,162,780,462,3017,973,377,1000
XAD,10,23767,1223,568,1,2,0,0,2,0,2,3,1,3,0,1,2,1,1,5,9,2,2
XAD,15,23767,880,461,1,2,0,0,2,0,2,3,1,3,0,1,2,1,1,5,9,2,1
XAD,20,23767,765,439,1,2,0,0,2,0,2,3,1,3,0,1,2,1,1,5,9,2,1
XAD,25,23767,529,414,1,2,0,0,2,0,2,3,1,3,0,1,2,1,1,5,9,2,1
XAD,30,23767,461,386,1,2,0,0,2,0,2,3,1,3,0,1,2,1,1,5,9,1,1
XAD,50,23767,339,239,0,2,0,0,2,0,2,2,1,3,0,1,2,1,1,5,9,1,1
XAD,75,23767,186,136,0,0,0,0,1,0,1,2,1,2,0,1,2,1,0,3,6,0,0
XCA,10,37174209,195177,249218,8,12,26,15,21,9,11,21,18,9,28,317,26,58,3,0,0,9,0
XCA,15,37174209,183883,219410,8,11,25,14,20,9,10,21,18,9,27,312,25,58,3,0,0,9,0
XCA,20,37174209,171504,214066,7,11,25,13,20,9,10,20,17,8,26,303,24,58,3,0,0,8,0
XCA,25,37174209,163633,192309,6,10,24,10,19,8,9,19,17,8,24,272,23,58,3,0,0,8,0
XCA,30,37174209,142634,174247,6,10,24,9,17,7,9,17,16,7,22,208,23,57,3,0,0,8,0
XCA,50,37174209,92824,88319,4,8,20,5,11,4,7,6,12,5,8,33,21,54,2,0,0,6,0
XCA,75,37174209,40614,31676,1,6,15,3,5,3,3,3,7,2,3,7,13,23,1,0,0,2,0
XCL,10,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,15,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,20,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,25,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,30,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,50,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL,75,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XKO,10,1096550,420622,367433,2075,1134,218,263,578,318,525,827,1154,790,474,808,1822,810,787,490,940,659,610
XKO,15,1096550,399331,352271,1970,1132,216,263,577,317,524,823,1153,787,472,808,1798,795,774,480,930,648,603
XKO,20,1096550,392723,345978,1899,1131,216,263,574,316,524,821,1152,785,472,806,1783,789,773,477,926,645,602
XKO,25,1096550,385696,337606,1820,1131,215,263,574,316,521,818,1150,783,471,806,1771,781,773,476,923,640,601
XKO,30,1096550,371833,324289,1754,1131,215,261,573,315,521,816,1150,781,470,805,1748,769,768,472,915,628,595
XKO,50,1096550,336071,275679,1389,1112,213,258,568,307,503,797,1125,765,463,796,1606,715,735,460,892,600,583
XKO,75,1096550,239745,126515,872,1034,201,239,543,276,456,713,1011,733,430,751,1366,541,610,377,748,490,485
XNC,10,332841,26077,19686,4,19,4,4,20,8,21,15,25,22,13,20,8,26,38,18,30,38,24
XNC,15,332841,21885,16280,4,18,4,3,18,5,19,14,22,22,11,17,6,26,36,18,28,36,22
XNC,20,332841,20069,15379,4,18,4,3,17,4,18,13,22,22,10,15,6,24,34,17,28,36,22
XNC,25,332841,15258,13828,4,18,4,3,16,4,17,13,20,22,10,15,6,21,31,17,28,34,20
XNC,30,332841,12333,13099,3,18,3,3,16,4,16,13,20,22,10,14,5,16,28,15,21,27,18
XNC,50,332841,7646,5244,2,14,1,1,8,0,11,9,18,19,7,9,3,11,22,12,18,21,15
XNC,75,332841,2876,2123,0,7,0,0,4,0,5,4,12,14,4,5,1,3,6,3,6,7,6
XPI,10,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,15,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,20,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,25,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,30,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,50,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPI,75,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,15,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,20,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,25,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,30,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,50,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSP,75,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,10,45301016,6817,12173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YEM,15,45301016,3131,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,20,45301016,419,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,25,45301016,255,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,30,45301016,126,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,50,45301016,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,75,45301016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,10,122076538,22232544,22453580,721610,86817,52648,99677,79033,113434,114947,58633,88100,74057,67701,80184,105287,92089,112320,112935,116678,157731,101686
ZAF,15,122076538,13493873,14664430,657573,85464,51811,98580,78017,111979,113326,56001,86999,72912,66731,78035,99557,80408,99438,99737,104539,139839,91214
ZAF,20,122076538,7716210,7319539,583176,81449,49715,95517,75357,108130,109100,50627,84076,69788,64011,73284,90625,64953,80815,81306,85931,111049,74494
ZAF,25,122076538,7127974,6481428,571513,80648,49255,94885,74738,107332,108121,49733,83417,69150,63481,72358,88996,62001,77178,76986,82020,105049,70898
ZAF,30,122076538,5988694,5287019,539796,77678,47696,92613,72634,104694,104998,47126,81423,67309,61788,69654,84941,56400,69715,70197,73580,94112,63704
ZAF,50,122076538,3165577,3117399,465120,69611,43190,85134,65590,96046,94735,40802,73469,60722,55274,61322,72492,37719,45274,44039,46103,60154,40448
ZAF,75,122076538,1082881,958323,261805,32142,20263,43668,33719,57887,55321,22439,43975,37669,34234,35466,40975,15485,17561,16985,16621,22052,14312
ZMB,10,75112104,61126913,62204956,13633,42012,65405,68818,55230,114146,79042,89423,136966,199382,237974,84102,165592,153347,226889,165503,260045,366575,305861
ZMB,15,75112104,51017290,49966018,10411,39834,63185,63404,49896,106056,73312,84169,124567,183580,225327,81716,161855,145581,215757,158368,249952,342890,287907
ZMB,20,75112104,34070603,32332277,6280,34542,54862,51393,37095,78790,53549,67014,91464,145736,197124,70971,147426,116377,165727,123319,196970,246422,210925
ZMB,25,75112104,31591039,30472873,5741,33808,53469,49641,35501,74784,51082,64369,86471,140068,192731,69043,144382,110083,155275,115872,185644,228002,196208
ZMB,30,75112104,24069535,22453938,4379,30151,46280,41994,28510,57575,40532,53695,66234,117911,174170,60125,129663,84911,115307,87665,141757,162812,144073
ZMB,50,75112104,9192112,7219209,1940,19825,22520,21815,14163,23028,19330,23970,22839,61458,91964,33435,66639,32801,38167,33597,55237,56237,50670
ZMB,75,75112104,42922,18296,162,3281,993,2135,515,965,782,1359,1152,1572,4331,2176,3058,244,216,214,390,484,572
ZWE,10,39112075,18396639,19028950,44239,19158,23967,21887,30169,37175,33645,43938,23552,67156,27014,18957,35209,22126,22769,25118,23391,60114,19605
ZWE,15,39112075,8887563,9636705,38950,16224,19578,17948,23832,30901,27727,31931,17517,52278,20876,16620,29897,17891,18590,21433,20312,50222,15873
ZWE,20,39112075,2942237,2265685,31824,11384,11931,10484,12830,18126,18892,15329,8911,29496,10812,11781,19047,12269,12818,15549,14502,34235,9637
ZWE,25,39112075,2414111,1928598,30300,10716,11013,9676,11761,16539,17949,13676,8029,26800,9634,11125,17716,11487,11923,14610,13514,31770,8724
ZWE,30,39112075,1416636,1063270,26998,8213,8028,7321,8432,11771,14905,9316,5448,19427,6649,9053,13821,9645,9662,12280,10972,26019,6568
ZWE,50,39112075,293812,270559,20121,4223,3642,4208,4398,5000,9876,4251,1995,8690,2356,5421,7040,5976,5276,7877,6105,15868,3157
ZWE,75,39112075,80115,25534,8308,990,857,1110,1486,1655,3800,1789,859,4154,953,2438,3611,2754,2380,3847,2483,5610,1221
